transaction_id,customer_id,transaction_date,amount,transaction_type,status,payment_method,year_month,cohort_month,transaction_month
CUST_004663_TXN_0030,CUST_004663,2024-04-21,377.85,Subscription,Completed,Credit Card,2024-04,2021-11,2024-04
CUST_004663_TXN_0031,CUST_004663,2024-05-21,362.82,Subscription,Completed,Credit Card,2024-05,2021-11,2024-05
CUST_004663_TXN_0032,CUST_004663,2024-06-21,377.12,Subscription,Completed,Credit Card,2024-06,2021-11,2024-06
CUST_004663_TXN_0033,CUST_004663,2024-07-21,377.2,Subscription,Completed,Credit Card,2024-07,2021-11,2024-07
CUST_004663_TXN_0034,CUST_004663,2024-08-21,360.31,Subscription,Completed,ACH,2024-08,2021-11,2024-08
CUST_004663_TXN_0035,CUST_004663,2024-09-21,372.88,Subscription,Completed,Credit Card,2024-09,2021-11,2024-09
CUST_004663_TXN_0036,CUST_004663,2024-10-21,422.47,Subscription,Completed,Credit Card,2024-10,2021-11,2024-10
CUST_004663_TXN_0037,CUST_004663,2024-11-21,391.74,Subscription,Completed,Credit Card,2024-11,2021-11,2024-11
CUST_004663_TXN_0038,CUST_004663,2024-12-21,372.72,Subscription,Completed,Wire Transfer,2024-12,2021-11,2024-12
CUST_004664_TXN_0001,CUST_004664,2023-12-15,425.94,New,Completed,Credit Card,2023-12,2023-12,2023-12
CUST_004664_TXN_0002,CUST_004664,2024-01-15,410.1,Subscription,Completed,Credit Card,2024-01,2023-12,2024-01
CUST_004664_TXN_0003,CUST_004664,2024-02-15,377.56,Subscription,Completed,ACH,2024-02,2023-12,2024-02
CUST_004664_TXN_0004,CUST_004664,2024-03-15,393.62,Subscription,Completed,Credit Card,2024-03,2023-12,2024-03
CUST_004664_TXN_0005,CUST_004664,2024-04-15,390.0,Subscription,Completed,Credit Card,2024-04,2023-12,2024-04
CUST_004664_TXN_0006,CUST_004664,2024-05-15,361.04,Subscription,Completed,Credit Card,2024-05,2023-12,2024-05
CUST_004664_TXN_0007,CUST_004664,2024-06-15,386.45,Subscription,Completed,Credit Card,2024-06,2023-12,2024-06
CUST_004664_TXN_0008,CUST_004664,2024-07-15,431.23,Subscription,Completed,ACH,2024-07,2023-12,2024-07
CUST_004664_TXN_0009,CUST_004664,2024-08-15,380.7,Subscription,Completed,Credit Card,2024-08,2023-12,2024-08
CUST_004664_TXN_0010,CUST_004664,2024-09-15,373.75,Subscription,Completed,Credit Card,2024-09,2023-12,2024-09
CUST_004664_TXN_0011,CUST_004664,2024-10-15,360.21,Subscription,Completed,Credit Card,2024-10,2023-12,2024-10
CUST_004664_TXN_0012,CUST_004664,2024-11-15,404.12,Subscription,Completed,ACH,2024-11,2023-12,2024-11
CUST_004664_TXN_0013,CUST_004664,2024-12-15,382.85,Subscription,Completed,Credit Card,2024-12,2023-12,2024-12
CUST_004665_TXN_0001,CUST_004665,2021-02-04,162.88,New,Completed,Credit Card,2021-02,2021-02,2021-02
CUST_004665_TXN_0002,CUST_004665,2021-03-04,164.26,Subscription,Completed,Wire Transfer,2021-03,2021-02,2021-03
CUST_004665_TXN_0003,CUST_004665,2021-04-04,152.28,Subscription,Completed,ACH,2021-04,2021-02,2021-04
CUST_004665_TXN_0004,CUST_004665,2021-05-04,137.56,Subscription,Completed,Wire Transfer,2021-05,2021-02,2021-05
CUST_004665_TXN_0005,CUST_004665,2021-06-04,142.97,Subscription,Completed,Credit Card,2021-06,2021-02,2021-06
CUST_004665_TXN_0006,CUST_004665,2021-07-04,136.84,Subscription,Completed,Credit Card,2021-07,2021-02,2021-07
CUST_004665_TXN_0007,CUST_004665,2021-08-04,139.8,Subscription,Completed,Wire Transfer,2021-08,2021-02,2021-08
CUST_004665_TXN_0008,CUST_004665,2021-09-04,149.12,Subscription,Completed,Credit Card,2021-09,2021-02,2021-09
CUST_004665_TXN_0009,CUST_004665,2021-10-04,147.29,Subscription,Completed,Credit Card,2021-10,2021-02,2021-10
CUST_004665_TXN_0010,CUST_004665,2021-11-04,158.8,Subscription,Completed,Credit Card,2021-11,2021-02,2021-11
CUST_004665_TXN_0011,CUST_004665,2021-12-04,148.83,Subscription,Completed,Credit Card,2021-12,2021-02,2021-12
CUST_004665_TXN_0012,CUST_004665,2022-01-04,134.92,Subscription,Completed,Credit Card,2022-01,2021-02,2022-01
CUST_004665_TXN_0013,CUST_004665,2022-02-04,163.05,Subscription,Completed,Credit Card,2022-02,2021-02,2022-02
CUST_004665_TXN_0014,CUST_004665,2022-03-04,148.28,Subscription,Completed,Credit Card,2022-03,2021-02,2022-03
CUST_004665_TXN_0015,CUST_004665,2022-04-04,147.1,Subscription,Completed,Credit Card,2022-04,2021-02,2022-04
CUST_004665_TXN_0016,CUST_004665,2022-05-04,147.93,Subscription,Completed,ACH,2022-05,2021-02,2022-05
CUST_004665_TXN_0017,CUST_004665,2022-06-04,146.87,Subscription,Completed,Credit Card,2022-06,2021-02,2022-06
CUST_004665_TXN_0018,CUST_004665,2022-07-04,136.77,Subscription,Completed,Wire Transfer,2022-07,2021-02,2022-07
CUST_004665_TXN_0019,CUST_004665,2022-08-04,141.2,Subscription,Completed,Credit Card,2022-08,2021-02,2022-08
CUST_004665_TXN_0020,CUST_004665,2022-09-04,143.27,Subscription,Completed,Credit Card,2022-09,2021-02,2022-09
CUST_004665_TXN_0021,CUST_004665,2022-10-04,145.17,Subscription,Completed,Credit Card,2022-10,2021-02,2022-10
CUST_004665_TXN_0022,CUST_004665,2022-11-04,229.51,Subscription,Completed,Credit Card,2022-11,2021-02,2022-11
CUST_004665_TXN_0023,CUST_004665,2022-12-04,154.11,Subscription,Completed,Credit Card,2022-12,2021-02,2022-12
CUST_004665_TXN_0024,CUST_004665,2023-01-04,137.52,Subscription,Completed,Wire Transfer,2023-01,2021-02,2023-01
CUST_004665_TXN_0025,CUST_004665,2023-02-04,138.36,Subscription,Completed,Credit Card,2023-02,2021-02,2023-02
CUST_004665_TXN_0026,CUST_004665,2023-03-04,145.01,Subscription,Completed,ACH,2023-03,2021-02,2023-03
CUST_004665_TXN_0027,CUST_004665,2023-04-04,157.57,Subscription,Completed,Credit Card,2023-04,2021-02,2023-04
CUST_004665_TXN_0028,CUST_004665,2023-05-04,140.24,Subscription,Completed,Credit Card,2023-05,2021-02,2023-05
CUST_004665_TXN_0029,CUST_004665,2023-06-04,134.59,Subscription,Completed,Credit Card,2023-06,2021-02,2023-06
CUST_004665_TXN_0030,CUST_004665,2023-07-04,158.2,Subscription,Completed,Wire Transfer,2023-07,2021-02,2023-07
CUST_004665_TXN_0031,CUST_004665,2023-08-04,148.76,Subscription,Completed,PayPal,2023-08,2021-02,2023-08
CUST_004665_TXN_0032,CUST_004665,2023-09-04,144.17,Subscription,Completed,Credit Card,2023-09,2021-02,2023-09
CUST_004665_TXN_0033,CUST_004665,2023-10-04,163.7,Subscription,Completed,Wire Transfer,2023-10,2021-02,2023-10
CUST_004665_TXN_0034,CUST_004665,2023-11-04,150.24,Subscription,Completed,ACH,2023-11,2021-02,2023-11
CUST_004665_TXN_0035,CUST_004665,2023-12-04,145.61,Subscription,Completed,ACH,2023-12,2021-02,2023-12
CUST_004665_TXN_0036,CUST_004665,2024-01-04,161.26,Subscription,Completed,Credit Card,2024-01,2021-02,2024-01
CUST_004665_TXN_0037,CUST_004665,2024-02-04,160.39,Subscription,Completed,Credit Card,2024-02,2021-02,2024-02
CUST_004665_TXN_0038,CUST_004665,2024-03-04,136.87,Subscription,Completed,ACH,2024-03,2021-02,2024-03
CUST_004665_TXN_0039,CUST_004665,2024-04-04,150.91,Subscription,Completed,ACH,2024-04,2021-02,2024-04
CUST_004665_TXN_0040,CUST_004665,2024-05-04,144.19,Subscription,Completed,ACH,2024-05,2021-02,2024-05
CUST_004665_TXN_0041,CUST_004665,2024-06-04,161.66,Subscription,Completed,Credit Card,2024-06,2021-02,2024-06
CUST_004665_TXN_0042,CUST_004665,2024-07-04,162.44,Subscription,Completed,Credit Card,2024-07,2021-02,2024-07
CUST_004665_TXN_0043,CUST_004665,2024-08-04,153.86,Subscription,Completed,Credit Card,2024-08,2021-02,2024-08
CUST_004665_TXN_0044,CUST_004665,2024-09-04,149.72,Subscription,Completed,Wire Transfer,2024-09,2021-02,2024-09
CUST_004665_TXN_0045,CUST_004665,2024-10-04,136.75,Subscription,Completed,PayPal,2024-10,2021-02,2024-10
CUST_004665_TXN_0046,CUST_004665,2024-11-04,161.7,Subscription,Completed,Credit Card,2024-11,2021-02,2024-11
CUST_004665_TXN_0047,CUST_004665,2024-12-04,146.28,Subscription,Completed,ACH,2024-12,2021-02,2024-12
CUST_004666_TXN_0001,CUST_004666,2024-09-17,45.2,New,Completed,Credit Card,2024-09,2024-09,2024-09
CUST_004666_TXN_0002,CUST_004666,2024-10-17,52.13,Subscription,Completed,PayPal,2024-10,2024-09,2024-10
CUST_004666_TXN_0003,CUST_004666,2024-11-17,46.15,Subscription,Completed,Credit Card,2024-11,2024-09,2024-11
CUST_004666_TXN_0004,CUST_004666,2024-12-17,46.3,Subscription,Completed,ACH,2024-12,2024-09,2024-12
CUST_004667_TXN_0001,CUST_004667,2021-04-15,134.7,New,Completed,ACH,2021-04,2021-04,2021-04
CUST_004667_TXN_0002,CUST_004667,2021-05-15,160.22,Subscription,Completed,Credit Card,2021-05,2021-04,2021-05
CUST_004667_TXN_0003,CUST_004667,2021-06-15,144.53,Subscription,Completed,Credit Card,2021-06,2021-04,2021-06
CUST_004667_TXN_0004,CUST_004667,2021-07-15,157.16,Subscription,Completed,Credit Card,2021-07,2021-04,2021-07
CUST_004667_TXN_0005,CUST_004667,2021-08-15,151.9,Subscription,Completed,Credit Card,2021-08,2021-04,2021-08
CUST_004667_TXN_0006,CUST_004667,2021-09-15,149.6,Subscription,Completed,Credit Card,2021-09,2021-04,2021-09
CUST_004667_TXN_0007,CUST_004667,2021-10-15,142.49,Subscription,Completed,Credit Card,2021-10,2021-04,2021-10
CUST_004667_TXN_0008,CUST_004667,2021-11-15,140.88,Subscription,Completed,Credit Card,2021-11,2021-04,2021-11
CUST_004667_TXN_0009,CUST_004667,2021-12-15,158.91,Subscription,Completed,Credit Card,2021-12,2021-04,2021-12
CUST_004667_TXN_0010,CUST_004667,2022-01-15,139.28,Subscription,Completed,Credit Card,2022-01,2021-04,2022-01
CUST_004667_TXN_0011,CUST_004667,2022-02-15,149.98,Subscription,Completed,Credit Card,2022-02,2021-04,2022-02
CUST_004667_TXN_0012,CUST_004667,2022-03-15,161.15,Subscription,Completed,Credit Card,2022-03,2021-04,2022-03
CUST_004667_TXN_0013,CUST_004667,2022-04-15,135.67,Subscription,Completed,Credit Card,2022-04,2021-04,2022-04
CUST_004667_TXN_0014,CUST_004667,2022-05-15,142.9,Subscription,Completed,Credit Card,2022-05,2021-04,2022-05
CUST_004667_TXN_0015,CUST_004667,2022-06-15,141.75,Subscription,Completed,ACH,2022-06,2021-04,2022-06
CUST_004667_TXN_0016,CUST_004667,2022-07-15,141.0,Subscription,Completed,Credit Card,2022-07,2021-04,2022-07
CUST_004667_TXN_0017,CUST_004667,2022-08-15,148.93,Subscription,Completed,PayPal,2022-08,2021-04,2022-08
CUST_004667_TXN_0018,CUST_004667,2022-09-15,141.6,Subscription,Completed,Wire Transfer,2022-09,2021-04,2022-09
CUST_004667_TXN_0019,CUST_004667,2022-10-15,140.71,Subscription,Completed,PayPal,2022-10,2021-04,2022-10
CUST_004667_TXN_0020,CUST_004667,2022-11-15,157.06,Subscription,Completed,Credit Card,2022-11,2021-04,2022-11
CUST_004667_TXN_0021,CUST_004667,2022-12-15,148.02,Subscription,Completed,Credit Card,2022-12,2021-04,2022-12
CUST_004667_TXN_0022,CUST_004667,2023-01-15,146.96,Subscription,Completed,Credit Card,2023-01,2021-04,2023-01
CUST_004667_TXN_0023,CUST_004667,2023-02-15,143.61,Subscription,Completed,ACH,2023-02,2021-04,2023-02
CUST_004667_TXN_0024,CUST_004667,2023-03-15,227.89,Subscription,Completed,ACH,2023-03,2021-04,2023-03
CUST_004667_TXN_0025,CUST_004667,2023-04-15,153.15,Subscription,Completed,Credit Card,2023-04,2021-04,2023-04
CUST_004667_TXN_0026,CUST_004667,2023-05-15,159.35,Subscription,Completed,Credit Card,2023-05,2021-04,2023-05
CUST_004667_TXN_0027,CUST_004667,2023-06-15,151.26,Subscription,Completed,ACH,2023-06,2021-04,2023-06
CUST_004667_TXN_0028,CUST_004667,2023-07-15,142.13,Subscription,Completed,PayPal,2023-07,2021-04,2023-07
CUST_004667_TXN_0029,CUST_004667,2023-08-15,152.61,Subscription,Completed,Credit Card,2023-08,2021-04,2023-08
CUST_004667_TXN_0030,CUST_004667,2023-09-15,137.89,Subscription,Completed,Credit Card,2023-09,2021-04,2023-09
CUST_004667_TXN_0031,CUST_004667,2023-10-15,156.91,Subscription,Completed,Credit Card,2023-10,2021-04,2023-10
CUST_004667_TXN_0032,CUST_004667,2023-11-15,140.14,Subscription,Completed,Credit Card,2023-11,2021-04,2023-11
CUST_004667_TXN_0033,CUST_004667,2023-12-15,140.32,Subscription,Completed,Credit Card,2023-12,2021-04,2023-12
CUST_004667_TXN_0034,CUST_004667,2024-01-15,140.68,Subscription,Completed,Credit Card,2024-01,2021-04,2024-01
CUST_004667_TXN_0035,CUST_004667,2024-02-15,140.17,Subscription,Completed,PayPal,2024-02,2021-04,2024-02
CUST_004667_TXN_0036,CUST_004667,2024-03-15,137.61,Subscription,Completed,Credit Card,2024-03,2021-04,2024-03
CUST_004667_TXN_0037,CUST_004667,2024-04-15,149.45,Subscription,Completed,Credit Card,2024-04,2021-04,2024-04
CUST_004667_TXN_0038,CUST_004667,2024-05-15,154.61,Subscription,Completed,Credit Card,2024-05,2021-04,2024-05
CUST_004667_TXN_0039,CUST_004667,2024-06-15,141.05,Subscription,Completed,Wire Transfer,2024-06,2021-04,2024-06
CUST_004667_TXN_0040,CUST_004667,2024-07-15,145.92,Subscription,Completed,ACH,2024-07,2021-04,2024-07
CUST_004667_TXN_0041,CUST_004667,2024-08-15,162.65,Subscription,Completed,ACH,2024-08,2021-04,2024-08
CUST_004667_TXN_0042,CUST_004667,2024-09-15,141.82,Subscription,Completed,Credit Card,2024-09,2021-04,2024-09
CUST_004667_TXN_0043,CUST_004667,2024-10-15,195.9,Subscription,Completed,ACH,2024-10,2021-04,2024-10
CUST_004667_TXN_0044,CUST_004667,2024-11-15,142.11,Subscription,Completed,ACH,2024-11,2021-04,2024-11
CUST_004667_TXN_0045,CUST_004667,2024-12-15,134.55,Subscription,Completed,Credit Card,2024-12,2021-04,2024-12
CUST_004668_TXN_0001,CUST_004668,2020-08-05,44.74,New,Completed,Credit Card,2020-08,2020-08,2020-08
CUST_004668_TXN_0002,CUST_004668,2020-09-05,53.84,Subscription,Completed,ACH,2020-09,2020-08,2020-09
CUST_004668_TXN_0003,CUST_004668,2020-10-05,49.89,Subscription,Completed,Credit Card,2020-10,2020-08,2020-10
CUST_004668_TXN_0004,CUST_004668,2020-11-05,46.6,Subscription,Completed,Credit Card,2020-11,2020-08,2020-11
CUST_004668_TXN_0005,CUST_004668,2020-12-05,44.42,Subscription,Completed,ACH,2020-12,2020-08,2020-12
CUST_004668_TXN_0006,CUST_004668,2021-01-05,45.93,Subscription,Completed,Credit Card,2021-01,2020-08,2021-01
CUST_004668_TXN_0007,CUST_004668,2021-02-05,47.88,Subscription,Completed,ACH,2021-02,2020-08,2021-02
CUST_004668_TXN_0008,CUST_004668,2021-03-05,44.66,Subscription,Completed,ACH,2021-03,2020-08,2021-03
CUST_004668_TXN_0009,CUST_004668,2021-04-05,52.42,Subscription,Completed,Wire Transfer,2021-04,2020-08,2021-04
CUST_004668_TXN_0010,CUST_004668,2021-05-05,47.36,Subscription,Completed,Wire Transfer,2021-05,2020-08,2021-05
CUST_004668_TXN_0011,CUST_004668,2021-06-05,49.52,Subscription,Completed,Credit Card,2021-06,2020-08,2021-06
CUST_004668_TXN_0012,CUST_004668,2021-07-05,46.83,Subscription,Completed,Wire Transfer,2021-07,2020-08,2021-07
CUST_004668_TXN_0013,CUST_004668,2021-08-05,45.71,Subscription,Completed,Wire Transfer,2021-08,2020-08,2021-08
CUST_004668_TXN_0014,CUST_004668,2021-09-05,50.12,Subscription,Completed,Wire Transfer,2021-09,2020-08,2021-09
CUST_004668_TXN_0015,CUST_004668,2021-10-05,45.18,Subscription,Completed,Credit Card,2021-10,2020-08,2021-10
CUST_004668_TXN_0016,CUST_004668,2021-11-05,62.32,Subscription,Completed,Wire Transfer,2021-11,2020-08,2021-11
CUST_004668_TXN_0017,CUST_004668,2021-12-05,44.38,Subscription,Completed,Wire Transfer,2021-12,2020-08,2021-12
CUST_004668_TXN_0018,CUST_004668,2022-01-05,52.53,Subscription,Completed,ACH,2022-01,2020-08,2022-01
CUST_004668_TXN_0019,CUST_004668,2022-02-05,46.12,Subscription,Completed,PayPal,2022-02,2020-08,2022-02
CUST_004668_TXN_0020,CUST_004668,2022-03-05,53.79,Subscription,Completed,ACH,2022-03,2020-08,2022-03
CUST_004668_TXN_0021,CUST_004668,2022-04-05,44.93,Subscription,Completed,ACH,2022-04,2020-08,2022-04
CUST_004668_TXN_0022,CUST_004668,2022-05-05,44.64,Subscription,Completed,ACH,2022-05,2020-08,2022-05
CUST_004668_TXN_0023,CUST_004668,2022-06-05,46.05,Subscription,Completed,PayPal,2022-06,2020-08,2022-06
CUST_004668_TXN_0024,CUST_004668,2022-07-05,45.14,Subscription,Completed,ACH,2022-07,2020-08,2022-07
CUST_004669_TXN_0001,CUST_004669,2022-07-17,432.72,New,Completed,Wire Transfer,2022-07,2022-07,2022-07
CUST_004669_TXN_0002,CUST_004669,2022-08-17,417.54,Subscription,Completed,ACH,2022-08,2022-07,2022-08
CUST_004669_TXN_0003,CUST_004669,2022-09-17,392.83,Subscription,Completed,Credit Card,2022-09,2022-07,2022-09
CUST_004669_TXN_0004,CUST_004669,2022-10-17,412.24,Subscription,Completed,Wire Transfer,2022-10,2022-07,2022-10
CUST_004669_TXN_0005,CUST_004669,2022-11-17,501.68,Subscription,Completed,Credit Card,2022-11,2022-07,2022-11
CUST_004669_TXN_0006,CUST_004669,2022-12-17,429.57,Subscription,Completed,ACH,2022-12,2022-07,2022-12
CUST_004669_TXN_0007,CUST_004669,2023-01-17,414.98,Subscription,Completed,Credit Card,2023-01,2022-07,2023-01
CUST_004669_TXN_0008,CUST_004669,2023-02-17,374.07,Subscription,Completed,Credit Card,2023-02,2022-07,2023-02
CUST_004669_TXN_0009,CUST_004669,2023-03-17,578.84,Subscription,Completed,Credit Card,2023-03,2022-07,2023-03
CUST_004669_TXN_0010,CUST_004669,2023-04-17,405.9,Subscription,Completed,Credit Card,2023-04,2022-07,2023-04
CUST_004669_TXN_0011,CUST_004669,2023-05-17,412.86,Subscription,Completed,Credit Card,2023-05,2022-07,2023-05
CUST_004669_TXN_0012,CUST_004669,2023-06-17,388.19,Subscription,Completed,ACH,2023-06,2022-07,2023-06
CUST_004669_TXN_0013,CUST_004669,2023-07-17,410.82,Subscription,Completed,Credit Card,2023-07,2022-07,2023-07
CUST_004669_TXN_0014,CUST_004669,2023-08-17,373.56,Subscription,Completed,Credit Card,2023-08,2022-07,2023-08
CUST_004669_TXN_0015,CUST_004669,2023-09-17,433.77,Subscription,Completed,Credit Card,2023-09,2022-07,2023-09
CUST_004669_TXN_0016,CUST_004669,2023-10-17,379.74,Subscription,Completed,Credit Card,2023-10,2022-07,2023-10
CUST_004669_TXN_0017,CUST_004669,2023-11-17,363.5,Subscription,Completed,Credit Card,2023-11,2022-07,2023-11
CUST_004669_TXN_0018,CUST_004669,2023-12-17,585.12,Subscription,Completed,ACH,2023-12,2022-07,2023-12
CUST_004669_TXN_0019,CUST_004669,2024-01-17,437.4,Subscription,Completed,Credit Card,2024-01,2022-07,2024-01
CUST_004669_TXN_0020,CUST_004669,2024-02-17,390.32,Subscription,Completed,Wire Transfer,2024-02,2022-07,2024-02
CUST_004669_TXN_0021,CUST_004669,2024-03-17,362.54,Subscription,Completed,Credit Card,2024-03,2022-07,2024-03
CUST_004669_TXN_0022,CUST_004669,2024-04-17,436.86,Subscription,Completed,ACH,2024-04,2022-07,2024-04
CUST_004669_TXN_0023,CUST_004669,2024-05-17,391.72,Subscription,Completed,Credit Card,2024-05,2022-07,2024-05
CUST_004669_TXN_0024,CUST_004669,2024-06-17,376.04,Subscription,Completed,Credit Card,2024-06,2022-07,2024-06
CUST_004669_TXN_0025,CUST_004669,2024-07-17,371.09,Subscription,Completed,ACH,2024-07,2022-07,2024-07
CUST_004669_TXN_0026,CUST_004669,2024-08-17,392.4,Subscription,Completed,Credit Card,2024-08,2022-07,2024-08
CUST_004669_TXN_0027,CUST_004669,2024-09-17,522.95,Subscription,Completed,Credit Card,2024-09,2022-07,2024-09
CUST_004669_TXN_0028,CUST_004669,2024-10-17,399.47,Subscription,Completed,Wire Transfer,2024-10,2022-07,2024-10
CUST_004669_TXN_0029,CUST_004669,2024-11-17,436.38,Subscription,Completed,Wire Transfer,2024-11,2022-07,2024-11
CUST_004669_TXN_0030,CUST_004669,2024-12-17,386.27,Subscription,Completed,ACH,2024-12,2022-07,2024-12
CUST_004670_TXN_0001,CUST_004670,2024-10-18,362.13,New,Completed,Credit Card,2024-10,2024-10,2024-10
CUST_004670_TXN_0002,CUST_004670,2024-11-18,411.53,Subscription,Completed,PayPal,2024-11,2024-10,2024-11
CUST_004670_TXN_0003,CUST_004670,2024-12-18,373.99,Subscription,Completed,Wire Transfer,2024-12,2024-10,2024-12
CUST_004671_TXN_0001,CUST_004671,2021-09-23,1089.12,New,Completed,Credit Card,2021-09,2021-09,2021-09
CUST_004671_TXN_0002,CUST_004671,2021-10-23,1095.82,Subscription,Completed,Credit Card,2021-10,2021-09,2021-10
CUST_004671_TXN_0003,CUST_004671,2021-11-23,1098.69,Subscription,Completed,ACH,2021-11,2021-09,2021-11
CUST_004671_TXN_0004,CUST_004671,2021-12-23,974.15,Subscription,Completed,Credit Card,2021-12,2021-09,2021-12
CUST_004671_TXN_0005,CUST_004671,2022-01-23,978.98,Subscription,Completed,ACH,2022-01,2021-09,2022-01
CUST_004671_TXN_0006,CUST_004671,2022-02-23,952.56,Subscription,Completed,Credit Card,2022-02,2021-09,2022-02
CUST_004671_TXN_0007,CUST_004671,2022-03-23,991.25,Subscription,Completed,Credit Card,2022-03,2021-09,2022-03
CUST_004671_TXN_0008,CUST_004671,2022-04-23,907.56,Subscription,Completed,Credit Card,2022-04,2021-09,2022-04
CUST_004671_TXN_0009,CUST_004671,2022-05-23,1069.25,Subscription,Completed,Credit Card,2022-05,2021-09,2022-05
CUST_004671_TXN_0010,CUST_004671,2022-06-23,1091.48,Subscription,Completed,PayPal,2022-06,2021-09,2022-06
CUST_004671_TXN_0011,CUST_004671,2022-07-23,1096.43,Subscription,Completed,Credit Card,2022-07,2021-09,2022-07
CUST_004671_TXN_0012,CUST_004671,2022-08-23,1020.87,Subscription,Completed,Wire Transfer,2022-08,2021-09,2022-08
CUST_004671_TXN_0013,CUST_004671,2022-09-23,924.04,Subscription,Completed,Credit Card,2022-09,2021-09,2022-09
CUST_004671_TXN_0014,CUST_004671,2022-10-23,950.7,Subscription,Completed,Credit Card,2022-10,2021-09,2022-10
CUST_004671_TXN_0015,CUST_004671,2022-11-23,935.1,Subscription,Completed,Wire Transfer,2022-11,2021-09,2022-11
CUST_004671_TXN_0016,CUST_004671,2022-12-23,988.88,Subscription,Completed,Credit Card,2022-12,2021-09,2022-12
CUST_004671_TXN_0017,CUST_004671,2023-01-23,922.15,Subscription,Completed,Credit Card,2023-01,2021-09,2023-01
CUST_004671_TXN_0018,CUST_004671,2023-02-23,903.09,Subscription,Completed,ACH,2023-02,2021-09,2023-02
CUST_004671_TXN_0019,CUST_004671,2023-03-23,1013.44,Subscription,Completed,Credit Card,2023-03,2021-09,2023-03
CUST_004671_TXN_0020,CUST_004671,2023-04-23,1040.39,Subscription,Completed,Wire Transfer,2023-04,2021-09,2023-04
CUST_004671_TXN_0021,CUST_004671,2023-05-23,919.52,Subscription,Completed,Credit Card,2023-05,2021-09,2023-05
CUST_004671_TXN_0022,CUST_004671,2023-06-23,1068.91,Subscription,Completed,ACH,2023-06,2021-09,2023-06
CUST_004671_TXN_0023,CUST_004671,2023-07-23,958.26,Subscription,Completed,Wire Transfer,2023-07,2021-09,2023-07
CUST_004671_TXN_0024,CUST_004671,2023-08-23,1316.95,Subscription,Completed,ACH,2023-08,2021-09,2023-08
CUST_004671_TXN_0025,CUST_004671,2023-09-23,999.56,Subscription,Completed,Credit Card,2023-09,2021-09,2023-09
CUST_004671_TXN_0026,CUST_004671,2023-10-23,900.65,Subscription,Completed,Credit Card,2023-10,2021-09,2023-10
CUST_004671_TXN_0027,CUST_004671,2023-11-23,999.94,Subscription,Completed,Credit Card,2023-11,2021-09,2023-11
CUST_004671_TXN_0028,CUST_004671,2023-12-23,1079.47,Subscription,Completed,Credit Card,2023-12,2021-09,2023-12
CUST_004671_TXN_0029,CUST_004671,2024-01-23,977.79,Subscription,Completed,ACH,2024-01,2021-09,2024-01
CUST_004671_TXN_0030,CUST_004671,2024-02-23,1096.22,Subscription,Completed,Credit Card,2024-02,2021-09,2024-02
CUST_004671_TXN_0031,CUST_004671,2024-03-23,918.62,Subscription,Completed,Credit Card,2024-03,2021-09,2024-03
CUST_004671_TXN_0032,CUST_004671,2024-04-23,1023.94,Subscription,Completed,Credit Card,2024-04,2021-09,2024-04
CUST_004671_TXN_0033,CUST_004671,2024-05-23,1057.95,Subscription,Completed,Credit Card,2024-05,2021-09,2024-05
CUST_004671_TXN_0034,CUST_004671,2024-06-23,901.55,Subscription,Completed,Credit Card,2024-06,2021-09,2024-06
CUST_004671_TXN_0035,CUST_004671,2024-07-23,923.71,Subscription,Completed,Credit Card,2024-07,2021-09,2024-07
CUST_004671_TXN_0036,CUST_004671,2024-08-23,1034.31,Subscription,Completed,ACH,2024-08,2021-09,2024-08
CUST_004671_TXN_0037,CUST_004671,2024-09-23,1081.16,Subscription,Completed,ACH,2024-09,2021-09,2024-09
CUST_004671_TXN_0038,CUST_004671,2024-10-23,909.94,Subscription,Completed,ACH,2024-10,2021-09,2024-10
CUST_004671_TXN_0039,CUST_004671,2024-11-23,1031.24,Subscription,Completed,Wire Transfer,2024-11,2021-09,2024-11
CUST_004671_TXN_0040,CUST_004671,2024-12-23,1002.89,Subscription,Completed,Credit Card,2024-12,2021-09,2024-12
CUST_004672_TXN_0001,CUST_004672,2022-08-08,161.69,New,Completed,Credit Card,2022-08,2022-08,2022-08
CUST_004672_TXN_0002,CUST_004672,2022-09-08,157.06,Subscription,Completed,PayPal,2022-09,2022-08,2022-09
CUST_004672_TXN_0003,CUST_004672,2022-10-08,140.0,Subscription,Completed,Wire Transfer,2022-10,2022-08,2022-10
CUST_004672_TXN_0004,CUST_004672,2022-11-08,161.21,Subscription,Completed,Credit Card,2022-11,2022-08,2022-11
CUST_004672_TXN_0005,CUST_004672,2022-12-08,203.47,Subscription,Completed,Credit Card,2022-12,2022-08,2022-12
CUST_004672_TXN_0006,CUST_004672,2023-01-08,140.15,Subscription,Completed,ACH,2023-01,2022-08,2023-01
CUST_004672_TXN_0007,CUST_004672,2023-02-08,151.14,Subscription,Completed,Credit Card,2023-02,2022-08,2023-02
CUST_004672_TXN_0008,CUST_004672,2023-03-08,149.63,Subscription,Completed,Wire Transfer,2023-03,2022-08,2023-03
CUST_004672_TXN_0009,CUST_004672,2023-04-08,163.68,Subscription,Completed,Credit Card,2023-04,2022-08,2023-04
CUST_004672_TXN_0010,CUST_004672,2023-05-08,163.3,Subscription,Completed,Credit Card,2023-05,2022-08,2023-05
